sub_id,x,y,t,trial_id
052212_2,873.83,642.8399999999999,220901.551,1
052212_2,875.51,617.13,220909.919,1
052212_2,872.37,607.85,220918.36,1
052212_2,868.95,612.1700000000001,220926.547,1
052212_2,869.36,619.9100000000001,220934.944,1
052212_2,864.88,618.3399999999999,220943.276,1
052212_2,867.38,629.5699999999999,220951.726,1
052212_2,869.19,619.0799999999999,220959.952,1
052212_2,869.73,621.74,220968.301,1
052212_2,871.28,642.73,220976.641,1
052212_2,863.42,621.37,220985.162,1
052212_2,866.98,621.4200000000001,220993.328,1
052212_2,863.68,634.21,221001.66,1
052212_2,864.96,638.88,221010.078,1
052212_2,872.32,637.1600000000001,221018.367,1
052212_2,869.27,630.1600000000001,221026.672,1
052212_2,863.59,713.1600000000001,221035.027,1
052212_2,861.39,642.8,221043.413,1
052212_2,862.01,628.88,221051.7,1
052212_2,862.01,657.11,221060.056,1
052212_2,863.5,663.89,221068.358,1
052212_2,860.99,656.73,221076.766,1
052212_2,862.89,692.71,221085.019,1
052212_2,859.1,703.56,221093.449,1
052212_2,859.8,647.23,221101.778,1
052212_2,856.7,615.61,221110.161,1
052212_2,856.67,700.94,221118.446,1
052212_2,861.03,689.76,221126.854,1
052212_2,862.1,654.38,221135.144,1
052212_2,863.3,660.87,221143.557,1
052212_2,864.79,646.37,221151.794,1
052212_2,859.56,654.6800000000001,221160.212,1
052212_2,863.36,620.31,221168.542,1
052212_2,867.78,643.4,221176.754,1
052212_2,863.25,682.89,221185.628,1
052212_2,868.6,646.1700000000001,221193.537,1
052212_2,870.2,613.54,221201.881,1
052212_2,868.1,639.65,221210.163,1
052212_2,867.71,652.5899999999999,221218.57,1
052212_2,865.93,618.76,221226.932,1
052212_2,867.11,639.62,221235.294,1
052212_2,860.44,629.4,221243.566,1
052212_2,866.84,604.13,221251.926,1
052212_2,872.33,709.81,221260.333,1
052212_2,868.99,665.5,221268.675,1
052212_2,866.87,603.89,221276.893,1
052212_2,866.62,621.1600000000001,221285.34,1
052212_2,868.56,595.96,221293.693,1
052212_2,868.25,599.03,221301.983,1
052212_2,866.47,627.35,221310.298,1
052212_2,860.88,602.79,221318.714,1
052212_2,866.03,624.5,221327.075,1
052212_2,860.88,612.7,221335.31,1
052212_2,866.88,620.36,221343.616,1
052212_2,864.99,605.8199999999999,221352.138,1
052212_2,860.16,615.9100000000001,221360.432,1
052212_2,866.2,599.5899999999999,221368.745,1
052212_2,860.9,608.9300000000001,221377.06,1
052212_2,867.6,608.01,221385.466,1
052212_2,863.4,609.23,221393.815,1
052212_2,866.45,604.0899999999999,221402.088,1
052212_2,868.98,609.81,221410.415,1
052212_2,871.33,602.25,221418.79,1
052212_2,870.4,610.25,221427.171,1
052212_2,870.62,603.25,221435.427,1
052212_2,868.45,604.1800000000001,221443.756,1
052212_2,873.06,596.1,221452.191,1
052212_2,873.71,600.26,221460.439,1
052212_2,873.99,599.98,221468.769,1
052212_2,871.49,599.64,221477.194,1
052212_2,878.28,617.06,221485.593,1
052212_2,873.84,652.38,221494.017,1
052212_2,875.39,597.99,221502.143,1
052212_2,871.36,632.27,221510.531,1
052212_2,876.53,603.28,221518.949,1
052212_2,873.9,639.21,221527.203,1
052212_2,872.48,647.5,221535.548,1
052212_2,871.09,646.21,221544.452,1
052212_2,869.15,612.36,221552.298,1
052212_2,871.95,611.24,221560.547,1
052212_2,874.55,637.73,221568.925,1
052212_2,869.65,605.0799999999999,221577.245,1
052212_2,870.59,600.01,221585.598,1
052212_2,871.25,607.8299999999999,221593.935,1
052212_2,875.39,615.1800000000001,221602.249,1
052212_2,872.43,595.15,221610.937,1
052212_2,870.94,628.96,221618.959,1
052212_2,873.97,601.85,221627.357,1
052212_2,875.49,593.19,221635.643,1
052212_2,878.38,601.46,221644.026,1
052212_2,880.06,614.8199999999999,221652.333,1
052212_2,881.11,601.52,221660.651,1
052212_2,878.86,609.96,221668.992,1
052212_2,880.8,602.86,221677.419,1
052212_2,880.98,663.88,221685.701,1
052212_2,876.95,605.9300000000001,221694.047,1
052212_2,880.47,605.8,221702.386,1
052212_2,878.69,609.39,221710.673,1
052212_2,875.95,608.88,221719.104,1
052212_2,877.71,608.53,221727.439,1
052212_2,882.15,617.11,221735.824,1
052212_2,876.27,617.3199999999999,221744.027,1
052212_2,875.75,643.3,221752.397,1
052212_2,878.16,610.52,221760.788,1
052212_2,876.5,602.2,221769.159,1
052212_2,878.26,605.87,221777.389,1
052212_2,880.03,628.1800000000001,221785.785,1
052212_2,880.94,611.48,221794.192,1
052212_2,886.33,602.89,221802.524,1
052212_2,885.26,596.21,221810.785,1
052212_2,884.51,648.01,221819.139,1
052212_2,882.69,592.06,221827.578,1
052212_2,884.13,593.9200000000001,221835.791,1
052212_2,883.11,608.21,221844.162,1
052212_2,877.88,607.3299999999999,221852.586,1
052212_2,882.9,642.38,221860.951,1
052212_2,880.59,636.44,221869.153,1
052212_2,880.97,603.44,221877.884,1
052212_2,878.74,593.39,221885.846,1
052212_2,875.34,594.35,221894.291,1
052212_2,876.75,602.4,221902.518,1
052212_2,877.11,631.49,221911.003,1
052212_2,879.34,635.72,221919.321,1
052212_2,873.28,589.78,221927.667,1
052212_2,871.92,603.1600000000001,221935.927,1
052212_2,876.62,582.22,221944.27,1
052212_2,874.93,619.6700000000001,221952.69,1
052212_2,875.43,640.8299999999999,221961.058,1
052212_2,875.02,595.87,221969.247,1
052212_2,876.72,634.94,221977.666,1
052212_2,874.47,604.47,221986.057,1
052212_2,873.04,683.5,221994.337,1
052212_2,871.38,641.0899999999999,222002.657,1
052212_2,867.63,599.88,222011.04,1
052212_2,871.88,593.8,222019.471,1
052212_2,869.11,589.6600000000001,222027.698,1
052212_2,872.2,671.35,222036.044,1
052212_2,872.3,623.38,222044.4,1
052212_2,877.68,607.6700000000001,222052.926,1
052212_2,870.28,602.78,222061.096,1
052212_2,867.08,599.81,222069.392,1
052212_2,869.84,596.8399999999999,222077.787,1
052212_2,872.5,586.0899999999999,222086.219,1
052212_2,877.84,582.05,222094.431,1
052212_2,879.04,595.69,222102.861,1
052212_2,876.69,575.35,222111.144,1
052212_2,882.73,574.37,222119.464,1
052212_2,882.77,580.39,222127.808,1
052212_2,885.22,566.85,222136.17,1
052212_2,885.27,568.06,222144.547,1
052212_2,888.4,567.58,222152.815,1
052212_2,890.99,564.32,222161.13,1
052212_2,891.46,562.7,222169.556,1
052212_2,889.99,565.61,222177.95,1
052212_2,889.55,563.09,222186.132,1
052212_2,893.66,562.54,222194.538,1
052212_2,893.34,559.28,222202.915,1
052212_2,894.61,559.9,222211.29,1
052212_2,898.18,560.46,222219.58,1
052212_2,895.41,558.35,222227.941,1
052212_2,891.82,557.39,222236.295,1
052212_2,892.79,554.66,222244.53,1
052212_2,890.24,557.52,222253.005,1
052212_2,887.43,557.02,222261.299,1
052212_2,890.59,553.78,222269.657,1
052212_2,889.66,552.38,222277.941,1
052212_2,887.44,549.35,222286.328,1
052212_2,888.69,549.88,222294.67,1
052212_2,885.7,550.78,222303.004,1
052212_2,886.01,555.91,222311.272,1
052212_2,885.96,545.49,222319.713,1
052212_2,893.17,469.42999999999995,222328.041,1
052212_2,996.59,384.40999999999997,222336.402,1
052212_2,1068.43,350.58000000000004,222344.616,1
052212_2,1132.74,291.09000000000003,222353.059,1
052212_2,1177.23,278.99,222361.409,1
052212_2,1182.78,279.05999999999995,222369.796,1
052212_2,1196.61,277.83000000000004,222377.996,1
052212_2,1200.64,274.78,222386.414,1
052212_2,1200.62,269.98,222394.801,1
052212_2,1203.12,273.23,222403.03,1
052212_2,1202.76,269.30999999999995,222411.404,1
052212_2,1206.17,269.78,222419.797,1
052212_2,1204.51,271.78,222428.199,1
052212_2,1204.43,269.53999999999996,222436.37,1
052212_2,1203.75,267.52,222444.783,1
052212_2,1204.35,266.65999999999997,222453.269,1
052212_2,1206.84,266.57000000000005,222461.554,1
052212_2,1205.61,264.62,222469.751,1
052212_2,1205.42,264.9,222478.144,1
052212_2,1205.84,265.74,222486.857,1
052212_2,1203.15,263.85,222494.923,1
052212_2,1202.52,265.02,222503.115,1
052212_2,1202.01,263.76,222511.531,1
052212_2,1202.01,263.11,222520.09,1
052212_2,1203.8,262.21000000000004,222528.22,1
052212_2,1203.04,263.47,222536.598,1
052212_2,1205.17,263.83000000000004,222545.433,1
052212_2,1203.5,264.03999999999996,222553.323,1
052212_2,1204.71,267.23,222561.556,1
052212_2,1204.5,266.59000000000003,222569.873,1
052212_2,1202.89,267.07000000000005,222578.262,1
052212_2,1204.49,266.80999999999995,222586.681,1
052212_2,1206.17,268.5,222594.933,1
052212_2,1204.68,271.84000000000003,222603.29,1
052212_2,1206.04,272.61,222611.6,1
052212_2,1205.12,273.24,222620.034,1
052212_2,1206.02,272.75,222628.303,1
052212_2,1203.08,272.67999999999995,222636.635,1
052212_2,1204.01,274.30999999999995,222645.001,1
052212_2,1202.9,273.48,222653.329,1
052212_2,1202.3,273.69000000000005,222661.67,1
052212_2,1202.46,274.20000000000005,222669.985,1
052212_2,1203.13,275.20000000000005,222678.403,1
052212_2,1201.24,274.63,222686.666,1
052212_2,1200.86,273.69000000000005,222695.017,1
052212_2,1200.51,272.70000000000005,222703.391,1
052212_2,1198.95,271.78,222711.751,1
052212_2,1200.06,274.16999999999996,222720.105,1
052212_2,1200.75,274,222728.417,1
052212_2,1199.3,273.23,222736.781,1
052212_2,1199.46,272.80999999999995,222745.144,1
052212_2,1198.7,273.54999999999995,222753.392,1
052212_2,1199.32,273.79999999999995,222761.8,1
052212_2,1198.61,276.14,222770.153,1
052212_2,1198.28,277.27,222778.525,1
052212_2,1197.79,275.87,222786.754,1
052212_2,1196.98,275.77,222795.195,1
052212_2,1199.25,277.11,222803.542,1
052212_2,1199.07,278.21000000000004,222811.803,1
052212_2,1199.04,281.25,222820.184,1
052212_2,1201.18,282.63,222828.51,1
052212_2,1200.28,283.9,222836.894,1
052212_2,1201.81,285.07000000000005,222845.134,1
052212_2,1201.01,287.99,222853.542,1
052212_2,1201.54,289.33000000000004,222862.028,1
052212_2,1200.45,286.09000000000003,222870.28,1
052212_2,1201.23,286.98,222878.477,1
052212_2,1200.3,286.32000000000005,222887.044,1
052212_2,1201.63,287.39,222895.298,1
052212_2,1202.95,288.08000000000004,222903.63,1
052212_2,1202.28,287.39,222911.956,1
052212_2,1201.87,287.53999999999996,222920.468,1
052212_2,1202.3,286.20000000000005,222928.645,1
052212_2,1202.36,287.02,222936.902,1
052212_2,1201.95,288.03999999999996,222945.25,1
052212_2,1201.08,285.14,222953.647,1
052212_2,1203.35,289.32000000000005,222962.154,1
052212_2,1204.16,290.05999999999995,222970.267,1
052212_2,1204.13,289.89,222978.645,1
052212_2,1203.17,291.34000000000003,222987.065,1
052212_2,1201.02,290.17999999999995,222995.426,1
052212_2,1199.38,291.17999999999995,223003.655,1
052212_2,1197.49,289.02,223012.123,1
052212_2,1197.13,289.53999999999996,223020.451,1
052212_2,1197.98,289.84000000000003,223028.793,1
052212_2,1203.15,290.04999999999995,223037.028,1
052212_2,1200.85,292.14,223045.371,1
052212_2,1199.09,291.36,223053.678,1
052212_2,1200.24,290.08000000000004,223062.128,1
052212_2,1198.72,288.42999999999995,223070.39,1
052212_2,1197.28,288.75,223078.829,1
052212_2,1197.78,289.52,223087.205,1
052212_2,1197.56,292.86,223095.417,1
052212_2,1197.54,290.89,223103.747,1
052212_2,1193.4,290.77,223112.157,1
052212_2,1197.88,291.78,223120.547,1
052212_2,1194.58,289.80999999999995,223128.802,1
052212_2,1194.9,290.09000000000003,223137.162,1
052212_2,1198.08,290.28,223145.503,1
052212_2,1199.55,290.98,223153.902,1
052212_2,1198.2,292.90999999999997,223162.151,1
052212_2,1202.68,294.38,223170.524,1
052212_2,1204.66,295.74,223178.916,1
052212_2,1202.24,292.79999999999995,223187.12,1
052212_2,1196.26,290.98,223195.537,1
052212_2,1196.32,289.58000000000004,223203.883,1
052212_2,1200.77,289.55999999999995,223212.282,1
052212_2,1200.2,288.94000000000005,223220.545,1
052212_2,1199.71,286.32000000000005,223228.912,1
052212_2,1201.01,287.97,223237.252,1
052212_2,1201.56,285.58000000000004,223245.632,1
052212_2,1196.46,283.97,223253.956,1
052212_2,1191.4,285.04999999999995,223262.249,1
052212_2,1187.78,283.98,223270.62,1
052212_2,1189.3,285.44000000000005,223278.99,1
052212_2,1190.33,285.19000000000005,223287.311,1
052212_2,1191.09,286.76,223295.658,1
052212_2,1189.13,288.40999999999997,223304.092,1
052212_2,1191.7,287.17999999999995,223312.366,1
052212_2,1191.44,287.66999999999996,223320.806,1
052212_2,1188.42,285.19000000000005,223329.042,1
052212_2,1184.19,285.84000000000003,223337.443,1
052212_2,1183.34,287.65,223345.626,1
052212_2,1183.09,288.66999999999996,223354.042,1
052212_2,1181.97,285.69000000000005,223362.419,1
052212_2,1182.92,284.83000000000004,223370.775,1
052212_2,1177.74,289.17999999999995,223379.003,1
052212_2,1177.96,287.89,223387.475,1
052212_2,1177.55,288.82000000000005,223395.782,1
052212_2,1173.98,288.12,223404.18,1
052212_2,1172.45,289.63,223412.381,1
052212_2,1168.67,290.20000000000005,223420.772,1
052212_2,1169.91,285.99,223429.154,1
052212_2,1168.56,288.32000000000005,223437.482,1
052212_2,1167,288.95000000000005,223445.752,1
052212_2,1166.21,287.47,223454.122,1
052212_2,1165.52,290.22,223462.512,1
052212_2,1159.79,287.69000000000005,223470.779,1
052212_2,1112.2,283.76,223479.169,1
052212_2,1092.85,285.17999999999995,223487.498,1
052212_2,1085.21,281.1,223495.914,1
052212_2,1058.38,290.91999999999996,223504.127,1
052212_2,1074.05,282.36,223512.456,1
052212_2,1075.03,281.72,223520.915,1
052212_2,1076.53,280.29999999999995,223529.279,1
052212_2,1071.2,276.41999999999996,223537.526,1
052212_2,1028.47,289.34000000000003,223545.861,1
052212_2,1069.61,280.42999999999995,223554.263,1
052212_2,1065.43,278.57000000000005,223562.663,1
052212_2,1066.8,283.91999999999996,223570.907,1
052212_2,1065.24,282.79999999999995,223579.241,1
052212_2,1068.35,280.54999999999995,223587.819,1
052212_2,1049.63,285.46000000000004,223595.911,1
052212_2,1061.72,281.16999999999996,223604.239,1
052212_2,1018.97,284.32000000000005,223612.62,1
052212_2,1053.61,282.25,223621.211,1
052212_2,1052.54,284,223629.287,1
052212_2,1054.33,280.63,223637.614,1
052212_2,1049.96,279.08000000000004,223646.016,1
052212_2,1047.01,278.9,223654.396,1
052212_2,1049.22,288.14,223662.664,1
052212_2,1043.97,276.80999999999995,223671.007,1
052212_2,1041.63,275.44000000000005,223679.352,1
052212_2,1040,278.65,223687.816,1
052212_2,1014.35,282.48,223696.038,1
052212_2,1040.09,275.35,223704.391,1
052212_2,1036.14,280.71000000000004,223712.708,1
052212_2,1034.89,276.73,223721.158,1
052212_2,1029.51,278.66999999999996,223729.401,1
052212_2,1027.92,273.91999999999996,223737.735,1
052212_2,1026.87,279.83000000000004,223746.106,1
052212_2,1022.27,275.62,223754.459,1
052212_2,1018.71,278.63,223762.769,1
052212_2,990.52,281.40999999999997,223771.121,1
052212_2,1012.38,279.79999999999995,223779.495,1
052212_2,1026.89,283.49,223787.832,1
052212_2,1017.63,283.23,223796.228,1
052212_2,1015.9,282.03,223804.516,1
052212_2,1016.47,296.22,223812.943,1
052212_2,1013.72,283.01,223821.37,1
052212_2,1006.53,289.27,223829.558,1
052212_2,1000.1,286.49,223837.868,1
052212_2,998.22,287.80999999999995,223846.286,1
052212_2,994.34,284.01,223854.497,1
052212_2,1004.1,286.71000000000004,223863.016,1
052212_2,1000.93,293.66999999999996,223871.271,1
052212_2,1004.13,283.89,223879.539,1
052212_2,997.58,285.54999999999995,223887.894,1
052212_2,992.25,288.95000000000005,223896.28,1
052212_2,992.49,283.32000000000005,223904.61,1
052212_2,990.43,289.20000000000005,223912.826,1
052212_2,990.42,283.70000000000005,223921.322,1
052212_2,986.81,287.08000000000004,223929.779,1
052212_2,987.39,287.99,223938,1
052212_2,985.49,289.55999999999995,223946.242,1
052212_2,984.61,295.48,223954.651,1
052212_2,981.98,293.33000000000004,223963.033,1
052212_2,978.13,300.85,223971.363,1
052212_2,977.31,295.92999999999995,223979.609,1
052212_2,975.34,294.94000000000005,223988.03,1
052212_2,974.52,297.87,223996.395,1
052212_2,971.93,296.78999999999996,224004.622,1
052212_2,970.08,296.39,224013.054,1
052212_2,969.48,303.78999999999996,224021.456,1
052212_2,965.88,306.64,224029.773,1
052212_2,964.79,297.54999999999995,224038.047,1
052212_2,959.85,298.88,224046.39,1
052212_2,958.46,295.80999999999995,224054.821,1
052212_2,958.37,297.03,224063.161,1
052212_2,961.32,295.16999999999996,224071.384,1
052212_2,955.81,296.26,224079.734,1
052212_2,952.89,298.83000000000004,224088.306,1
052212_2,951.28,307.28,224096.54,1
052212_2,948.46,297.74,224104.738,1
052212_2,947.21,309.38,224113.084,1
052212_2,942.97,307.04999999999995,224122.256,1
052212_2,943.27,299.92999999999995,224129.915,1
052212_2,944.6,312.86,224138.14,1
052212_2,943.19,307.27,224146.547,1
052212_2,942.64,303.78999999999996,224154.994,1
052212_2,940.91,300.6,224163.134,1
052212_2,940.72,298.51,224171.514,1
052212_2,941.99,308.64,224188.585,1
052212_2,941.92,301.94000000000005,224196.476,1
052212_2,943.18,305.24,224204.903,1
052212_2,941.85,303.07000000000005,224213.311,1
052212_2,943.44,299.48,224221.685,1
052212_2,943.79,301.37,224230.033,1
052212_2,943.24,306.79999999999995,224238.261,1
052212_2,944.35,311.03999999999996,224246.649,1
052212_2,944.42,299.36,224255.051,1
052212_2,944.48,300.84000000000003,224263.262,1
052212_2,944.8,307.21000000000004,224271.608,1
052212_2,944.41,305.1,224280.177,1
052212_2,943.59,309.15,224288.832,1
052212_2,942.47,313.70000000000005,224296.643,1
052212_2,942.32,315.04999999999995,224305.003,1
052212_2,941.15,305.1,224313.321,1
052212_2,939.69,313.75,224321.665,1
052212_2,940.36,315.22,224329.986,1
052212_2,939.67,318.28,224338.373,1
052212_2,939.06,313.20000000000005,224346.715,1
052212_2,940.73,310.62,224355.047,1
052212_2,941.09,314.84000000000003,224363.384,1
052212_2,940.82,320.41999999999996,224371.777,1
052212_2,942.98,315.08000000000004,224380.088,1
052212_2,946.07,313.23,224388.395,1
052212_2,948.2,311.63,224396.756,1
052212_2,925.69,340.52,224405.135,1
052212_2,952.04,320.34000000000003,224413.437,1
052212_2,955.34,320.55999999999995,224422.14,1
052212_2,957.99,312.86,224430.164,1
052212_2,958.73,316.17999999999995,224438.482,1
052212_2,958.63,322.74,224446.763,1
052212_2,960.17,326.34000000000003,224455.162,1
052212_2,961,314.08000000000004,224463.522,1
052212_2,940,348.59000000000003,224472.003,1
052212_2,963.67,327.41999999999996,224480.135,1
052212_2,967.95,335.34000000000003,224488.683,1
052212_2,967.81,322.33000000000004,224496.888,1
052212_2,970.42,318.35,224505.276,1
052212_2,966.2,320.92999999999995,224513.433,1
052212_2,1001.85,319.90999999999997,224521.932,1
052212_2,1028.22,319.53999999999996,224530.275,1
052212_2,994.04,315.78,224538.693,1
052212_2,1029.15,314.26,224546.888,1
052212_2,1068.61,313.48,224555.291,1
052212_2,1082.99,308.01,224563.649,1
052212_2,1084.48,304,224571.892,1
052212_2,1080.9,300.13,224580.231,1
052212_2,1087.7,299.32000000000005,224588.707,1
052212_2,1092.3,295.05999999999995,224597.006,1
052212_2,1088.53,291.11,224605.259,1
052212_2,1087.41,291.98,224613.591,1
052212_2,1095.53,288.95000000000005,224622.152,1
052212_2,1098.04,287.33000000000004,224630.384,1
052212_2,1097.84,288.03999999999996,224638.623,1
052212_2,1099.75,286.64,224647.109,1
052212_2,1107.55,284.91999999999996,224655.418,1
052212_2,1104.28,288.46000000000004,224663.768,1
052212_2,1108.98,286.32000000000005,224672.017,1
052212_2,1107.14,285.78,224680.41,1
052212_2,1108.64,285.04999999999995,224688.761,1
052212_2,1116.04,286.13,224696.982,1
052212_2,1120.45,288.55999999999995,224705.404,1
052212_2,1122.1,287.9,224713.701,1
052212_2,1122.14,286.54999999999995,224722.207,1
052212_2,1125.33,286.17999999999995,224730.396,1
052212_2,1130.14,288.87,224738.72,1
052212_2,1133.7,288.70000000000005,224747.101,1
052212_2,1136.11,293.16999999999996,224755.528,1
052212_2,1140.81,291.35,224763.766,1
052212_2,1144.82,290.67999999999995,224772.172,1
052212_2,1146.39,294.54999999999995,224780.448,1
052212_2,1148.12,292.34000000000003,224788.909,1
052212_2,1150.03,292.07000000000005,224797.145,1
052212_2,1155.98,290.29999999999995,224805.47,1
052212_2,1156.87,290.28999999999996,224814.443,1
052212_2,1158.85,288.71000000000004,224822.25,1
052212_2,1161.06,285.45000000000005,224830.493,1
052212_2,1161.48,286.48,224838.858,1
052212_2,1164.7,283.97,224847.289,1
052212_2,1166.06,281.85,224855.521,1
052212_2,1167.05,281.30999999999995,224863.86,1
052212_2,1170.61,280.63,224872.208,1
052212_2,1167.96,277.83000000000004,224880.588,1
052212_2,1170.97,278.39,224888.886,1
052212_2,1169.48,276.6,224897.271,1
052212_2,1172.72,276.41999999999996,224905.603,1
052212_2,1173.84,275.19000000000005,224913.991,1
052212_2,1173.56,275.03999999999996,224922.287,1
052212_2,1176.81,274.74,224930.651,1
052212_2,1184.74,274.77,224938.953,1
052212_2,1177.98,274.76,224947.218,1
052212_2,1179.2,275.23,224955.641,1
052212_2,1178.07,272.58000000000004,224964.012,1
052212_2,1184.21,277.01,224972.352,1
052212_2,1184.48,276.37,224980.611,1
052212_2,1203.08,275.15999999999997,224989.02,1
052212_2,1199.5,275.23,224997.395,1
052212_2,1184.78,276.4,225005.764,1
052212_2,1186.46,278.03999999999996,225013.958,1
052212_2,1186.06,278.71000000000004,225022.391,1
052212_2,1182.74,281.19000000000005,225030.787,1
052212_2,1181.75,280.22,225039.116,1
052212_2,1184.44,280.20000000000005,225047.557,1
052212_2,1185.86,278.25,225056.308,1
052212_2,1183.74,277.03999999999996,225064.195,1
052212_2,1181.52,275.02,225072.494,1
052212_2,1195.7,276.76,225080.752,1
052212_2,1179.52,276.90999999999997,225089.114,1
052212_2,1181.53,277.27,225097.48,1
052212_2,1181.98,276.55999999999995,225105.754,1
052212_2,1205.51,276.78999999999996,225114.102,1
052212_2,1184.53,278.1,225122.516,1
052212_2,1184.25,278.58000000000004,225130.888,1
052212_2,1181.74,281.25,225139.099,1
052212_2,1183.84,283.70000000000005,225147.498,1
052212_2,1185.49,286.24,225155.91,1
052212_2,1186.28,286.40999999999997,225164.235,1
052212_2,1186.38,287.61,225172.459,1
052212_2,1263.43,290,225180.947,1
052212_2,1186.26,283.28999999999996,225189.539,1
052212_2,1185.11,286.9,225197.609,1
052212_2,1204.18,285.03999999999996,225205.911,1
052212_2,1231.81,293.89,225214.256,1
052212_2,1267.55,285.57000000000005,225222.645,1
052212_2,1266.52,301.29999999999995,225231.013,1
052212_2,1279.26,297.08000000000004,225239.672,1
052212_2,1282.91,311.61,225247.6,1
052212_2,1283.04,279.67999999999995,225255.991,1
052212_2,1285.79,273.47,225264.268,1
052212_2,1290.61,279.03,225272.628,1
052212_2,1287.33,288.78,225280.981,1
052212_2,1286.04,308.37,225289.423,1
052212_2,1287.52,312.11,225297.638,1
052212_2,1287.22,275.41999999999996,225306.007,1
052212_2,1289.05,274.72,225314.31,1
052212_2,1290.94,278.90999999999997,225322.743,1
052212_2,1291.72,279.82000000000005,225331.025,1
052212_2,1292.12,287.66999999999996,225339.358,1
052212_2,1292.86,287.03999999999996,225347.819,1
052212_2,1295.66,291.30999999999995,225355.997,1
052212_2,1293.96,291.32000000000005,225364.337,1
052212_2,1295.02,290.84000000000003,225372.726,1
052212_2,1294.56,290.88,225381.089,1
052212_2,1296.94,275.58000000000004,225389.437,1
052212_2,1298.09,171.09000000000003,225397.788,1
052212_2,1297.66,172.79999999999995,225406.119,1
052212_2,1298.15,188.13,225414.606,1
052212_2,1298.27,287.85,225422.722,1
052212_2,1297.96,297.57000000000005,225431.095,1
052212_2,1300.54,245.80999999999995,225439.46,1
052212_2,1299.96,261.05999999999995,225447.872,1
052212_2,1301.83,247.39999999999998,225456.149,1
052212_2,1300.91,245.63,225464.483,1
052212_2,1302.86,263.32000000000005,225472.835,1
052212_2,1300.21,162.64,225481.736,1
052212_2,1296.47,282.82000000000005,225489.526,1
052212_2,1289.97,214.19000000000005,225497.882,1
052212_2,1294.69,280.28,225506.218,1
052212_2,1291.76,284.22,225514.456,1
052212_2,1296.41,259.48,225522.883,1
052212_2,1298.09,273.12,225531.258,1
052212_2,1287.62,283.35,225539.548,1
052212_2,1285.04,286.72,225547.861,1
052212_2,1281.36,284.95000000000005,225556.251,1
052212_2,1281.62,287.71000000000004,225564.617,1
052212_2,1279.09,287.53999999999996,225572.985,1
052212_2,1277.91,284.87,225581.209,1
052212_2,1278.41,291.88,225589.655,1
052212_2,1283.51,279.20000000000005,225597.983,1
052212_2,1281.43,285.02,225606.34,1
052212_2,1275.29,282.64,225614.665,1
052212_2,1277.2,215.58000000000004,225623.01,1
052212_2,1276.57,287.28999999999996,225631.388,1
052212_2,1281.94,275.85,225639.608,1
052212_2,1289.09,285,225647.97,1
052212_2,1279.69,279.26,225656.394,1
052212_2,1278.66,285.11,225664.726,1
052212_2,1283.62,274.13,225672.983,1
052212_2,1282.21,280.82000000000005,225681.341,1
052212_2,1275.02,281.69000000000005,225689.754,1
052212_2,1263.97,279.49,225698.128,1
052212_2,1270.77,285.63,225706.329,1
052212_2,1273.99,282.75,225714.711,1
052212_2,1284.39,272.82000000000005,225723.124,1
052212_2,1274.29,274.59000000000003,225731.513,1
052212_2,1270.85,273.51,225739.697,1
052212_2,1269.76,271.6,225748.161,1
052212_2,1268.83,280.98,225756.532,1
052212_2,1268.36,286.30999999999995,225764.753,1
052212_2,1266.05,279.22,225773.121,1
052212_2,1282.28,319.70000000000005,225781.456,1
052212_2,1269.75,291.19000000000005,225789.88,1
052212_2,1268.16,127.22000000000003,225798.16,1
052212_2,1267,279.89,225806.49,1
052212_2,1261.41,284.73,225814.826,1
052212_2,1260.37,288.13,225823.269,1
052212_2,1249.73,297.64,225831.5,1
052212_2,1236.95,294.80999999999995,225839.827,1
052212_2,1253.91,293.95000000000005,225848.243,1
052212_2,1248.33,297.48,225856.679,1
052212_2,1242.46,287.44000000000005,225864.861,1
052212_2,1254.67,296.30999999999995,225873.234,1
052212_2,1243.33,285.30999999999995,225881.604,1
052212_2,1244.21,293.91999999999996,225889.837,1
052212_2,1547.02,416.82000000000005,225898.266,1
052212_2,1266,324.29999999999995,225906.58,1
052212_2,1289.14,309.91999999999996,225914.97,1
052212_2,1235.77,298.4,225923.299,1
052212_2,1237.25,303.46000000000004,225931.624,1
052212_2,1232.08,306.03,225939.973,1
052212_2,1232.48,300.94000000000005,225948.327,1
052212_2,1228.78,293.39,225956.656,1
052212_2,1226.58,298.24,225965.001,1
052212_2,1221.72,296.91999999999996,225973.323,1
052212_2,1251.05,292.27,225981.748,1
052212_2,1227.4,291.84000000000003,225990.108,1
052212_2,1236.67,295.77,225998.381,1
052212_2,1231.78,298.69000000000005,226006.788,1
052212_2,1242.28,296.89,226015.093,1
052212_2,1239.45,294.08000000000004,226023.351,1
052212_2,1238.74,295.4,226031.711,1
052212_2,1241.75,294.33000000000004,226040.122,1
052212_2,1242.63,297.79999999999995,226048.392,1
052212_2,1250.35,299.45000000000005,226056.731,1
052212_2,1249.58,295.75,226065.12,1
052212_2,1545.19,443.65,226073.481,1
052212_2,1247.2,303.76,226081.685,1
052212_2,1241.32,308.88,226090.125,1
052212_2,1241.78,311.88,226098.479,1
052212_2,1243.84,304.53999999999996,226106.862,1
052212_2,1244.41,307.58000000000004,226115.074,1
052212_2,1239.93,313.4,226123.52,1
