"sub_id","t","aoi","trial_id",""
"lmu_child01",1558583470481170,NA,"trial_sequence_A",NA
"lmu_child01",1558583470497916,NA,"trial_sequence_A",NA
"lmu_child01",1558583470514540,NA,"trial_sequence_A",NA
"lmu_child01",1558583470531286,NA,"trial_sequence_A",NA
"lmu_child01",1558583470547908,NA,"trial_sequence_A",NA
"lmu_child01",1558583470564532,NA,"trial_sequence_A",NA
"lmu_child01",1558583470581156,NA,"trial_sequence_A",NA
"lmu_child01",1558583470597776,NA,"trial_sequence_A",NA
"lmu_child01",1558583470614402,NA,"trial_sequence_A",NA
"lmu_child01",1558583470631025,NA,"trial_sequence_A",NA
"lmu_child01",1558583470647771,NA,"trial_sequence_A",NA
"lmu_child01",1558583470664393,NA,"trial_sequence_A",NA
"lmu_child01",1558583470681143,NA,"trial_sequence_A",NA
"lmu_child01",1558583470697768,NA,"trial_sequence_A",NA
"lmu_child01",1558583470714387,NA,"trial_sequence_A",NA
"lmu_child01",1558583470731011,NA,"trial_sequence_A",NA
"lmu_child01",1558583470747756,NA,"trial_sequence_A",NA
"lmu_child01",1558583470764380,NA,"trial_sequence_A",NA
"lmu_child01",1558583470781007,NA,"trial_sequence_A",NA
"lmu_child01",1558583470797752,NA,"trial_sequence_A",NA
"lmu_child01",1558583470814375,NA,"trial_sequence_A",NA
"lmu_child01",1558583470830999,NA,"trial_sequence_A",NA
"lmu_child01",1558583470847743,NA,"trial_sequence_A",NA
"lmu_child01",1558583470864243,NA,"trial_sequence_A",NA
"lmu_child01",1558583470880989,NA,"trial_sequence_A",NA
"lmu_child01",1558583470897612,NA,"trial_sequence_A",NA
"lmu_child01",1558583470914236,NA,"trial_sequence_A",NA
"lmu_child01",1558583470930985,NA,"trial_sequence_A",NA
"lmu_child01",1558583470947608,NA,"trial_sequence_A",NA
"lmu_child01",1558583470964236,NA,"trial_sequence_A",NA
"lmu_child01",1558583470980854,NA,"trial_sequence_A",NA
"lmu_child01",1558583470997602,NA,"trial_sequence_A",NA
"lmu_child01",1558583471014226,NA,"trial_sequence_A",NA
"lmu_child01",1558583471030848,NA,"trial_sequence_A",NA
"lmu_child01",1558583471047470,NA,"trial_sequence_A",NA
"lmu_child01",1558583471064218,NA,"trial_sequence_A",NA
"lmu_child01",1558583471080842,NA,"trial_sequence_A",NA
"lmu_child01",1558583471097465,NA,"trial_sequence_A",NA
"lmu_child01",1558583471114086,NA,"trial_sequence_A",NA
"lmu_child01",1558583471130835,NA,"trial_sequence_A",NA
"lmu_child01",1558583471147460,NA,"trial_sequence_A",NA
"lmu_child01",1558583471164082,NA,"trial_sequence_A",NA
"lmu_child01",1558583471180705,NA,"trial_sequence_A",NA
"lmu_child01",1558583471197454,NA,"trial_sequence_A",NA
"lmu_child01",1558583471214074,NA,"trial_sequence_A",NA
"lmu_child01",1558583471230695,NA,"trial_sequence_A",NA
"lmu_child01",NA,NA,"trial_sequence_A",NA
"lmu_child01",1558583471247319,NA,"trial_sequence_A",NA
