"sub_id","x","y","t","tria_id"
"lmu_child01",647,288,1558583500491383,"trial_sequence_A"
"lmu_child01",647,287,1558583500508130,"trial_sequence_A"
"lmu_child01",649,292,1558583500524751,"trial_sequence_A"
"lmu_child01",648,290,1558583500541374,"trial_sequence_A"
"lmu_child01",652,289,1558583500557995,"trial_sequence_A"
"lmu_child01",648,286,1558583500574616,"trial_sequence_A"
"lmu_child01",648,293,1558583500591240,"trial_sequence_A"
"lmu_child01",648,292,1558583500607987,"trial_sequence_A"
"lmu_child01",649,285,1558583500624734,"trial_sequence_A"
"lmu_child01",648,289,1558583500641355,"trial_sequence_A"
"lmu_child01",645,289,1558583500657976,"trial_sequence_A"
"lmu_child01",647,288,1558583500674598,"trial_sequence_A"
"lmu_child01",649,291,1558583500691223,"trial_sequence_A"
"lmu_child01",651,286,1558583500707843,"trial_sequence_A"
"lmu_child01",649,290,1558583500724590,"trial_sequence_A"
"lmu_child01",650,291,1558583500741214,"trial_sequence_A"
"lmu_child01",648,287,1558583500757835,"trial_sequence_A"
"lmu_child01",543,427,1558583500774457,"trial_sequence_A"
"lmu_child01",408,606,1558583500791078,"trial_sequence_A"
"lmu_child01",338,690,1558583500807826,"trial_sequence_A"
"lmu_child01",344,681,1558583500824573,"trial_sequence_A"
"lmu_child01",345,685,1558583500841194,"trial_sequence_A"
"lmu_child01",344,685,1558583500857817,"trial_sequence_A"
"lmu_child01",342,683,1558583500874438,"trial_sequence_A"
"lmu_child01",342,685,1558583500891184,"trial_sequence_A"
"lmu_child01",345,690,1558583500907806,"trial_sequence_A"
"lmu_child01",346,690,1558583500924429,"trial_sequence_A"
"lmu_child01",340,683,1558583500941050,"trial_sequence_A"
"lmu_child01",342,684,1558583500957671,"trial_sequence_A"
"lmu_child01",347,688,1558583500974420,"trial_sequence_A"
"lmu_child01",343,691,1558583500991043,"trial_sequence_A"
"lmu_child01",340,688,1558583501007665,"trial_sequence_A"
"lmu_child01",344,686,1558583501024286,"trial_sequence_A"
"lmu_child01",345,686,1558583501041033,"trial_sequence_A"
"lmu_child01",348,693,1558583501057670,"trial_sequence_A"
"lmu_child01",337,690,1558583501074416,"trial_sequence_A"
"lmu_child01",343,697,1558583501091028,"trial_sequence_A"
"lmu_child01",342,692,1558583501107651,"trial_sequence_A"
"lmu_child01",332,687,1558583501124271,"trial_sequence_A"
"lmu_child01",341,694,1558583501141020,"trial_sequence_A"
"lmu_child01",341,693,1558583501157641,"trial_sequence_A"
"lmu_child01",340,697,1558583501174264,"trial_sequence_A"
"lmu_child01",335,695,1558583501190885,"trial_sequence_A"
"lmu_child01",340,696,1558583501207633,"trial_sequence_A"
"lmu_child01",338,695,1558583501224254,"trial_sequence_A"
"lmu_child01",325,698,1558583501240878,"trial_sequence_A"
"lmu_child01",338,697,1558583501257496,"trial_sequence_A"
"lmu_child01",340,701,1558583501274243,"trial_sequence_A"
"lmu_child01",310,718,1558583501290867,"trial_sequence_A"
"lmu_child01",313,726,1558583501307489,"trial_sequence_A"
"lmu_child01",319,727,1558583501324121,"trial_sequence_A"
"lmu_child01",315,723,1558583501340858,"trial_sequence_A"
"lmu_child01",309,724,1558583501357481,"trial_sequence_A"
"lmu_child01",308,723,1558583501374114,"trial_sequence_A"
"lmu_child01",313,730,1558583501390724,"trial_sequence_A"
"lmu_child01",314,729,1558583501407364,"trial_sequence_A"
"lmu_child01",311,728,1558583501423986,"trial_sequence_A"
"lmu_child01",309,727,1558583501440719,"trial_sequence_A"
"lmu_child01",312,729,1558583501457341,"trial_sequence_A"
"lmu_child01",312,725,1558583501473962,"trial_sequence_A"
"lmu_child01",309,721,1558583501490584,"trial_sequence_A"
"lmu_child01",306,729,1558583501507331,"trial_sequence_A"
"lmu_child01",308,728,1558583501523953,"trial_sequence_A"
"lmu_child01",313,725,1558583501540575,"trial_sequence_A"
"lmu_child01",304,723,1558583501557321,"trial_sequence_A"
"lmu_child01",304,727,1558583501573944,"trial_sequence_A"
"lmu_child01",309,730,1558583501590692,"trial_sequence_A"
"lmu_child01",309,728,1558583501607312,"trial_sequence_A"
"lmu_child01",306,722,1558583501623933,"trial_sequence_A"
"lmu_child01",309,727,1558583501640554,"trial_sequence_A"
"lmu_child01",303,727,1558583501657176,"trial_sequence_A"
"lmu_child01",297,723,1558583501673924,"trial_sequence_A"
"lmu_child01",302,723,1558583501690546,"trial_sequence_A"
"lmu_child01",309,728,1558583501707168,"trial_sequence_A"
"lmu_child01",308,728,1558583501723789,"trial_sequence_A"
"lmu_child01",298,725,1558583501740414,"trial_sequence_A"
"lmu_child01",298,724,1558583501757160,"trial_sequence_A"
"lmu_child01",300,723,1558583501773784,"trial_sequence_A"
"lmu_child01",290,723,1558583501790405,"trial_sequence_A"
"lmu_child01",296,719,1558583501807025,"trial_sequence_A"
"lmu_child01",301,721,1558583501823772,"trial_sequence_A"
"lmu_child01",297,719,1558583501840396,"trial_sequence_A"
"lmu_child01",289,728,1558583501857016,"trial_sequence_A"
"lmu_child01",299,719,1558583501873638,"trial_sequence_A"
"lmu_child01",302,721,1558583501890261,"trial_sequence_A"
"lmu_child01",287,721,1558583501907011,"trial_sequence_A"
"lmu_child01",293,725,1558583501923630,"trial_sequence_A"
"lmu_child01",222,780,1558583501940251,"trial_sequence_A"
"lmu_child01",219,765,1558583501957000,"trial_sequence_A"
"lmu_child01",216,776,1558583501973620,"trial_sequence_A"
"lmu_child01",225,782,1558583501990240,"trial_sequence_A"
"lmu_child01",213,777,1558583502006987,"trial_sequence_A"
"lmu_child01",216,778,1558583502023612,"trial_sequence_A"
"lmu_child01",220,778,1558583502040233,"trial_sequence_A"
"lmu_child01",220,777,1558583502056855,"trial_sequence_A"
"lmu_child01",216,777,1558583502073601,"trial_sequence_A"
"lmu_child01",216,780,1558583502090235,"trial_sequence_A"
"lmu_child01",219,772,1558583502106854,"trial_sequence_A"
"lmu_child01",218,773,1558583502123470,"trial_sequence_A"
"lmu_child01",221,777,1558583502140092,"trial_sequence_A"
"lmu_child01",216,773,1558583502156841,"trial_sequence_A"
"lmu_child01",215,776,1558583502173463,"trial_sequence_A"
"lmu_child01",219,780,1558583502190084,"trial_sequence_A"
"lmu_child01",220,776,1558583502206708,"trial_sequence_A"
"lmu_child01",221,774,1558583502223331,"trial_sequence_A"
"lmu_child01",221,776,1558583502240077,"trial_sequence_A"
"lmu_child01",219,773,1558583502256700,"trial_sequence_A"
"lmu_child01",218,775,1558583502273322,"trial_sequence_A"
"lmu_child01",221,769,1558583502289944,"trial_sequence_A"
"lmu_child01",223,775,1558583502306692,"trial_sequence_A"
"lmu_child01",225,769,1558583502323317,"trial_sequence_A"
"lmu_child01",222,775,1558583502339937,"trial_sequence_A"
"lmu_child01",220,771,1558583502356684,"trial_sequence_A"
"lmu_child01",223,769,1558583502373183,"trial_sequence_A"
"lmu_child01",221,769,1558583502389931,"trial_sequence_A"
"lmu_child01",220,768,1558583502406554,"trial_sequence_A"
"lmu_child01",218,771,1558583502423301,"trial_sequence_A"
"lmu_child01",222,768,1558583502439817,"trial_sequence_A"
"lmu_child01",220,765,1558583502456567,"trial_sequence_A"
"lmu_child01",221,767,1558583502473177,"trial_sequence_A"
"lmu_child01",217,770,1558583502489919,"trial_sequence_A"
"lmu_child01",214,767,1558583502506417,"trial_sequence_A"
"lmu_child01",212,768,1558583502523165,"trial_sequence_A"
"lmu_child01",214,766,1558583502539786,"trial_sequence_A"
"lmu_child01",218,769,1558583502556408,"trial_sequence_A"
"lmu_child01",216,771,1558583502573029,"trial_sequence_A"
"lmu_child01",214,774,1558583502589779,"trial_sequence_A"
"lmu_child01",214,773,1558583502606400,"trial_sequence_A"
"lmu_child01",216,769,1558583502623021,"trial_sequence_A"
"lmu_child01",242,775,1558583502639773,"trial_sequence_A"
"lmu_child01",237,775,1558583502656394,"trial_sequence_A"
"lmu_child01",235,780,1558583502673015,"trial_sequence_A"
"lmu_child01",242,778,1558583502689639,"trial_sequence_A"
"lmu_child01",239,777,1558583502706388,"trial_sequence_A"
"lmu_child01",230,777,1558583502723008,"trial_sequence_A"
"lmu_child01",230,777,1558583502739632,"trial_sequence_A"
"lmu_child01",238,777,1558583502756254,"trial_sequence_A"
"lmu_child01",241,779,1558583502773000,"trial_sequence_A"
"lmu_child01",239,779,1558583502789623,"trial_sequence_A"
"lmu_child01",238,777,1558583502806246,"trial_sequence_A"
"lmu_child01",238,776,1558583502822992,"trial_sequence_A"
"lmu_child01",239,776,1558583502839616,"trial_sequence_A"
"lmu_child01",238,774,1558583502856239,"trial_sequence_A"
"lmu_child01",238,778,1558583502872861,"trial_sequence_A"
"lmu_child01",236,776,1558583502889610,"trial_sequence_A"
"lmu_child01",238,776,1558583502906230,"trial_sequence_A"
"lmu_child01",236,779,1558583502922853,"trial_sequence_A"
"lmu_child01",236,775,1558583502939473,"trial_sequence_A"
"lmu_child01",235,774,1558583502956096,"trial_sequence_A"
"lmu_child01",241,778,1558583502972846,"trial_sequence_A"
"lmu_child01",237,776,1558583502989468,"trial_sequence_A"
"lmu_child01",237,777,1558583503006091,"trial_sequence_A"
"lmu_child01",236,776,1558583503022837,"trial_sequence_A"
"lmu_child01",243,780,1558583503039459,"trial_sequence_A"
"lmu_child01",240,773,1558583503056080,"trial_sequence_A"
"lmu_child01",237,778,1558583503072827,"trial_sequence_A"
"lmu_child01",244,755,1558583503089323,"trial_sequence_A"
"lmu_child01",238,768,1558583503106073,"trial_sequence_A"
"lmu_child01",244,760,1558583503122711,"trial_sequence_A"
"lmu_child01",238,757,1558583503139330,"trial_sequence_A"
"lmu_child01",240,760,1558583503155946,"trial_sequence_A"
"lmu_child01",241,762,1558583503172687,"trial_sequence_A"
"lmu_child01",239,762,1558583503189308,"trial_sequence_A"
"lmu_child01",241,757,1558583503205933,"trial_sequence_A"
"lmu_child01",238,757,1558583503222554,"trial_sequence_A"
"lmu_child01",242,760,1558583503239302,"trial_sequence_A"
"lmu_child01",243,761,1558583503255923,"trial_sequence_A"
"lmu_child01",321,706,1558583503272544,"trial_sequence_A"
"lmu_child01",484,590,1558583503289293,"trial_sequence_A"
"lmu_child01",604,465,1558583503305914,"trial_sequence_A"
"lmu_child01",633,427,1558583503322535,"trial_sequence_A"
"lmu_child01",632,429,1558583503339158,"trial_sequence_A"
"lmu_child01",634,426,1558583503355780,"trial_sequence_A"
"lmu_child01",631,427,1558583503372404,"trial_sequence_A"
"lmu_child01",632,426,1558583503389151,"trial_sequence_A"
"lmu_child01",629,429,1558583503405773,"trial_sequence_A"
"lmu_child01",630,426,1558583503422394,"trial_sequence_A"
"lmu_child01",630,425,1558583503439018,"trial_sequence_A"
"lmu_child01",630,423,1558583503455764,"trial_sequence_A"
"lmu_child01",636,344,1558583503472386,"trial_sequence_A"
"lmu_child01",620,311,1558583503489022,"trial_sequence_A"
"lmu_child01",624,282,1558583503505672,"trial_sequence_A"
"lmu_child01",623,277,1558583503522381,"trial_sequence_A"
"lmu_child01",626,283,1558583503539003,"trial_sequence_A"
"lmu_child01",624,285,1558583503555627,"trial_sequence_A"
"lmu_child01",627,285,1558583503572373,"trial_sequence_A"
"lmu_child01",622,284,1558583503588995,"trial_sequence_A"
"lmu_child01",621,282,1558583503605628,"trial_sequence_A"
"lmu_child01",625,284,1558583503622238,"trial_sequence_A"
"lmu_child01",622,287,1558583503638858,"trial_sequence_A"
"lmu_child01",618,286,1558583503655617,"trial_sequence_A"
"lmu_child01",625,286,1558583503672226,"trial_sequence_A"
"lmu_child01",636,259,1558583503688848,"trial_sequence_A"
"lmu_child01",645,233,1558583503705470,"trial_sequence_A"
"lmu_child01",641,239,1558583503722092,"trial_sequence_A"
"lmu_child01",646,236,1558583503738840,"trial_sequence_A"
"lmu_child01",650,242,1558583503755462,"trial_sequence_A"
"lmu_child01",645,243,1558583503772209,"trial_sequence_A"
"lmu_child01",650,241,1558583503788830,"trial_sequence_A"
"lmu_child01",650,240,1558583503805454,"trial_sequence_A"
"lmu_child01",652,241,1558583503822075,"trial_sequence_A"
"lmu_child01",648,241,1558583503838823,"trial_sequence_A"
"lmu_child01",648,242,1558583503855444,"trial_sequence_A"
"lmu_child01",646,242,1558583503872065,"trial_sequence_A"
"lmu_child01",643,238,1558583503888812,"trial_sequence_A"
"lmu_child01",643,244,1558583503905433,"trial_sequence_A"
"lmu_child01",643,237,1558583503922055,"trial_sequence_A"
"lmu_child01",645,238,1558583503938680,"trial_sequence_A"
"lmu_child01",642,243,1558583503955301,"trial_sequence_A"
"lmu_child01",642,242,1558583503971926,"trial_sequence_A"
"lmu_child01",641,244,1558583503988672,"trial_sequence_A"
"lmu_child01",642,242,1558583504005293,"trial_sequence_A"
"lmu_child01",642,244,1558583504021916,"trial_sequence_A"
"lmu_child01",645,240,1558583504038549,"trial_sequence_A"
"lmu_child01",642,242,1558583504055161,"trial_sequence_A"
"lmu_child01",645,242,1558583504071909,"trial_sequence_A"
"lmu_child01",646,249,1558583504088540,"trial_sequence_A"
"lmu_child01",640,245,1558583504105153,"trial_sequence_A"
"lmu_child01",645,243,1558583504121901,"trial_sequence_A"
"lmu_child01",644,243,1558583504138534,"trial_sequence_A"
"lmu_child01",647,245,1558583504155146,"trial_sequence_A"
"lmu_child01",640,249,1558583504171783,"trial_sequence_A"
"lmu_child01",645,244,1558583504188555,"trial_sequence_A"
"lmu_child01",642,242,1558583504205140,"trial_sequence_A"
"lmu_child01",643,246,1558583504221763,"trial_sequence_A"
"lmu_child01",641,247,1558583504238386,"trial_sequence_A"
"lmu_child01",644,250,1558583504255135,"trial_sequence_A"
"lmu_child01",644,245,1558583504271757,"trial_sequence_A"
"lmu_child01",643,243,1558583504288379,"trial_sequence_A"
"lmu_child01",641,245,1558583504305001,"trial_sequence_A"
"lmu_child01",643,248,1558583504321749,"trial_sequence_A"
"lmu_child01",640,258,1558583504338372,"trial_sequence_A"
"lmu_child01",636,320,1558583504354993,"trial_sequence_A"
"lmu_child01",633,321,1558583504371740,"trial_sequence_A"
"lmu_child01",631,323,1558583504388362,"trial_sequence_A"
"lmu_child01",632,329,1558583504404983,"trial_sequence_A"
"lmu_child01",630,327,1558583504421608,"trial_sequence_A"
"lmu_child01",633,328,1558583504438355,"trial_sequence_A"
"lmu_child01",631,330,1558583504454979,"trial_sequence_A"
"lmu_child01",633,331,1558583504471600,"trial_sequence_A"
"lmu_child01",633,333,1558583504488224,"trial_sequence_A"
"lmu_child01",631,335,1558583504504973,"trial_sequence_A"
"lmu_child01",633,335,1558583504521604,"trial_sequence_A"
"lmu_child01",635,333,1558583504538232,"trial_sequence_A"
"lmu_child01",633,333,1558583504554853,"trial_sequence_A"
"lmu_child01",633,333,1558583504571596,"trial_sequence_A"
"lmu_child01",634,333,1558583504588212,"trial_sequence_A"
"lmu_child01",633,332,1558583504604834,"trial_sequence_A"
"lmu_child01",631,335,1558583504621580,"trial_sequence_A"
"lmu_child01",632,331,1558583504638204,"trial_sequence_A"
"lmu_child01",633,337,1558583504654827,"trial_sequence_A"
"lmu_child01",631,334,1558583504671450,"trial_sequence_A"
"lmu_child01",634,334,1558583504688195,"trial_sequence_A"
"lmu_child01",633,336,1558583504704819,"trial_sequence_A"
"lmu_child01",632,331,1558583504721443,"trial_sequence_A"
"lmu_child01",634,333,1558583504738063,"trial_sequence_A"
"lmu_child01",612,377,1558583504754685,"trial_sequence_A"
"lmu_child01",626,371,1558583504771434,"trial_sequence_A"
"lmu_child01",616,382,1558583504788057,"trial_sequence_A"
"lmu_child01",619,381,1558583504804678,"trial_sequence_A"
"lmu_child01",618,379,1558583504821426,"trial_sequence_A"
"lmu_child01",617,380,1558583504838049,"trial_sequence_A"
"lmu_child01",618,382,1558583504854669,"trial_sequence_A"
"lmu_child01",619,378,1558583504871292,"trial_sequence_A"
"lmu_child01",618,383,1558583504888038,"trial_sequence_A"
"lmu_child01",618,377,1558583504904537,"trial_sequence_A"
"lmu_child01",617,381,1558583504921285,"trial_sequence_A"
"lmu_child01",614,381,1558583504937907,"trial_sequence_A"
"lmu_child01",616,379,1558583504954529,"trial_sequence_A"
"lmu_child01",616,380,1558583504971280,"trial_sequence_A"
"lmu_child01",615,385,1558583504987902,"trial_sequence_A"
"lmu_child01",615,379,1558583505004523,"trial_sequence_A"
"lmu_child01",618,378,1558583505021145,"trial_sequence_A"
"lmu_child01",614,377,1558583505037896,"trial_sequence_A"
"lmu_child01",619,377,1558583505054517,"trial_sequence_A"
"lmu_child01",619,378,1558583505071140,"trial_sequence_A"
"lmu_child01",617,378,1558583505087763,"trial_sequence_A"
"lmu_child01",617,381,1558583505104508,"trial_sequence_A"
"lmu_child01",618,375,1558583505121132,"trial_sequence_A"
"lmu_child01",618,374,1558583505137756,"trial_sequence_A"
"lmu_child01",617,377,1558583505154502,"trial_sequence_A"
"lmu_child01",615,378,1558583505171007,"trial_sequence_A"
"lmu_child01",619,380,1558583505187749,"trial_sequence_A"
"lmu_child01",616,380,1558583505204383,"trial_sequence_A"
"lmu_child01",618,381,1558583505221010,"trial_sequence_A"
"lmu_child01",612,420,1558583505237632,"trial_sequence_A"
"lmu_child01",611,412,1558583505254376,"trial_sequence_A"
"lmu_child01",612,415,1558583505270990,"trial_sequence_A"
"lmu_child01",612,414,1558583505287611,"trial_sequence_A"
"lmu_child01",612,416,1558583505304358,"trial_sequence_A"
"lmu_child01",609,414,1558583505320986,"trial_sequence_A"
"lmu_child01",611,416,1558583505337603,"trial_sequence_A"
"lmu_child01",613,415,1558583505354225,"trial_sequence_A"
"lmu_child01",613,416,1558583505370973,"trial_sequence_A"
"lmu_child01",611,413,1558583505387595,"trial_sequence_A"
"lmu_child01",612,416,1558583505404218,"trial_sequence_A"
"lmu_child01",613,413,1558583505420839,"trial_sequence_A"
"lmu_child01",611,414,1558583505437588,"trial_sequence_A"
"lmu_child01",612,413,1558583505454210,"trial_sequence_A"
"lmu_child01",613,415,1558583505470830,"trial_sequence_A"
"lmu_child01",653,449,1558583505487453,"trial_sequence_A"
"lmu_child01",645,447,1558583505504202,"trial_sequence_A"
"lmu_child01",650,453,1558583505520824,"trial_sequence_A"
"lmu_child01",649,450,1558583505537446,"trial_sequence_A"
"lmu_child01",649,448,1558583505554068,"trial_sequence_A"
"lmu_child01",649,450,1558583505570817,"trial_sequence_A"
"lmu_child01",651,450,1558583505587452,"trial_sequence_A"
"lmu_child01",645,454,1558583505604079,"trial_sequence_A"
"lmu_child01",645,449,1558583505620824,"trial_sequence_A"
"lmu_child01",647,451,1558583505637445,"trial_sequence_A"
"lmu_child01",651,453,1558583505654064,"trial_sequence_A"
"lmu_child01",648,452,1558583505670681,"trial_sequence_A"
"lmu_child01",646,450,1558583505687430,"trial_sequence_A"
"lmu_child01",644,452,1558583505704050,"trial_sequence_A"
"lmu_child01",646,454,1558583505720675,"trial_sequence_A"
"lmu_child01",644,456,1558583505737298,"trial_sequence_A"
"lmu_child01",642,457,1558583505753920,"trial_sequence_A"
"lmu_child01",645,451,1558583505770668,"trial_sequence_A"
"lmu_child01",642,452,1558583505787291,"trial_sequence_A"
"lmu_child01",644,457,1558583505803911,"trial_sequence_A"
"lmu_child01",643,453,1558583505820662,"trial_sequence_A"
"lmu_child01",645,452,1558583505837284,"trial_sequence_A"
"lmu_child01",643,448,1558583505853906,"trial_sequence_A"
"lmu_child01",647,459,1558583505870528,"trial_sequence_A"
"lmu_child01",647,455,1558583505887275,"trial_sequence_A"
"lmu_child01",644,458,1558583505903772,"trial_sequence_A"
"lmu_child01",644,459,1558583505920520,"trial_sequence_A"
"lmu_child01",648,473,1558583505937144,"trial_sequence_A"
"lmu_child01",645,477,1558583505953766,"trial_sequence_A"
"lmu_child01",648,472,1558583505970387,"trial_sequence_A"
"lmu_child01",647,473,1558583505987136,"trial_sequence_A"
"lmu_child01",647,476,1558583506003760,"trial_sequence_A"
"lmu_child01",645,476,1558583506020506,"trial_sequence_A"
"lmu_child01",645,476,1558583506037130,"trial_sequence_A"
"lmu_child01",645,473,1558583506053752,"trial_sequence_A"
"lmu_child01",644,474,1558583506070375,"trial_sequence_A"
"lmu_child01",645,472,1558583506087122,"trial_sequence_A"
"lmu_child01",645,473,1558583506103744,"trial_sequence_A"
"lmu_child01",645,469,1558583506120367,"trial_sequence_A"
"lmu_child01",644,473,1558583506136989,"trial_sequence_A"
"lmu_child01",643,470,1558583506153736,"trial_sequence_A"
"lmu_child01",646,466,1558583506170234,"trial_sequence_A"
"lmu_child01",643,471,1558583506186981,"trial_sequence_A"
"lmu_child01",642,472,1558583506203603,"trial_sequence_A"
"lmu_child01",646,471,1558583506220226,"trial_sequence_A"
"lmu_child01",642,471,1558583506236974,"trial_sequence_A"
"lmu_child01",645,469,1558583506253596,"trial_sequence_A"
"lmu_child01",644,473,1558583506270228,"trial_sequence_A"
"lmu_child01",642,471,1558583506286855,"trial_sequence_A"
"lmu_child01",643,470,1558583506303602,"trial_sequence_A"
"lmu_child01",643,470,1558583506320219,"trial_sequence_A"
"lmu_child01",644,471,1558583506336836,"trial_sequence_A"
"lmu_child01",641,468,1558583506353457,"trial_sequence_A"
"lmu_child01",642,470,1558583506370204,"trial_sequence_A"
"lmu_child01",641,470,1558583506386825,"trial_sequence_A"
"lmu_child01",641,467,1558583506403449,"trial_sequence_A"
"lmu_child01",643,467,1558583506420084,"trial_sequence_A"
"lmu_child01",642,467,1558583506436819,"trial_sequence_A"
"lmu_child01",644,467,1558583506453443,"trial_sequence_A"
"lmu_child01",642,468,1558583506470188,"trial_sequence_A"
"lmu_child01",642,465,1558583506486686,"trial_sequence_A"
"lmu_child01",640,466,1558583506503435,"trial_sequence_A"
"lmu_child01",641,467,1558583506520070,"trial_sequence_A"
"lmu_child01",643,465,1558583506536679,"trial_sequence_A"
"lmu_child01",640,467,1558583506553302,"trial_sequence_A"
"lmu_child01",640,472,1558583506570062,"trial_sequence_A"
"lmu_child01",642,467,1558583506586675,"trial_sequence_A"
"lmu_child01",640,467,1558583506603295,"trial_sequence_A"
"lmu_child01",639,472,1558583506619918,"trial_sequence_A"
"lmu_child01",640,471,1558583506636667,"trial_sequence_A"
"lmu_child01",642,473,1558583506653290,"trial_sequence_A"
"lmu_child01",637,472,1558583506669927,"trial_sequence_A"
"lmu_child01",637,475,1558583506686548,"trial_sequence_A"
"lmu_child01",640,475,1558583506703293,"trial_sequence_A"
"lmu_child01",639,475,1558583506719921,"trial_sequence_A"
"lmu_child01",639,470,1558583506736538,"trial_sequence_A"
"lmu_child01",637,473,1558583506753152,"trial_sequence_A"
"lmu_child01",638,476,1558583506769899,"trial_sequence_A"
"lmu_child01",638,473,1558583506786528,"trial_sequence_A"
"lmu_child01",639,477,1558583506803147,"trial_sequence_A"
"lmu_child01",638,476,1558583506819769,"trial_sequence_A"
"lmu_child01",640,474,1558583506836391,"trial_sequence_A"
"lmu_child01",641,474,1558583506853140,"trial_sequence_A"
"lmu_child01",641,473,1558583506869762,"trial_sequence_A"
"lmu_child01",638,475,1558583506886386,"trial_sequence_A"
"lmu_child01",642,474,1558583506903015,"trial_sequence_A"
"lmu_child01",639,475,1558583506919756,"trial_sequence_A"
"lmu_child01",640,475,1558583506936378,"trial_sequence_A"
"lmu_child01",640,475,1558583506953007,"trial_sequence_A"
"lmu_child01",641,473,1558583506969625,"trial_sequence_A"
"lmu_child01",639,470,1558583506986374,"trial_sequence_A"
"lmu_child01",640,475,1558583507002999,"trial_sequence_A"
"lmu_child01",641,472,1558583507019618,"trial_sequence_A"
"lmu_child01",639,475,1558583507036242,"trial_sequence_A"
"lmu_child01",646,470,1558583507052870,"trial_sequence_A"
"lmu_child01",641,470,1558583507069613,"trial_sequence_A"
"lmu_child01",640,471,1558583507086235,"trial_sequence_A"
"lmu_child01",636,445,1558583507102857,"trial_sequence_A"
"lmu_child01",637,409,1558583507119478,"trial_sequence_A"
"lmu_child01",NA,NA,1558583507136100,"trial_sequence_A"
"lmu_child01",636,399,1558583507152855,"trial_sequence_A"
"lmu_child01",634,396,1558583507169598,"trial_sequence_A"
"lmu_child01",637,397,1558583507186095,"trial_sequence_A"
"lmu_child01",638,396,1558583507202842,"trial_sequence_A"
"lmu_child01",637,398,1558583507219466,"trial_sequence_A"
"lmu_child01",637,395,1558583507236087,"trial_sequence_A"
"lmu_child01",641,396,1558583507252713,"trial_sequence_A"
"lmu_child01",639,397,1558583507269460,"trial_sequence_A"
"lmu_child01",638,392,1558583507286083,"trial_sequence_A"
"lmu_child01",638,395,1558583507302704,"trial_sequence_A"
"lmu_child01",640,398,1558583507319452,"trial_sequence_A"
"lmu_child01",637,395,1558583507336087,"trial_sequence_A"
"lmu_child01",641,396,1558583507352713,"trial_sequence_A"
"lmu_child01",640,394,1558583507369334,"trial_sequence_A"
"lmu_child01",643,396,1558583507386081,"trial_sequence_A"
"lmu_child01",642,397,1558583507402696,"trial_sequence_A"
"lmu_child01",643,394,1558583507419316,"trial_sequence_A"
"lmu_child01",645,396,1558583507435939,"trial_sequence_A"
"lmu_child01",641,398,1558583507452561,"trial_sequence_A"
"lmu_child01",642,397,1558583507469310,"trial_sequence_A"
"lmu_child01",641,398,1558583507485930,"trial_sequence_A"
"lmu_child01",642,397,1558583507502553,"trial_sequence_A"
"lmu_child01",644,424,1558583507519302,"trial_sequence_A"
"lmu_child01",645,470,1558583507535924,"trial_sequence_A"
"lmu_child01",643,455,1558583507552546,"trial_sequence_A"
"lmu_child01",645,459,1558583507569168,"trial_sequence_A"
"lmu_child01",647,457,1558583507585917,"trial_sequence_A"
"lmu_child01",647,458,1558583507602539,"trial_sequence_A"
"lmu_child01",646,460,1558583507619162,"trial_sequence_A"
"lmu_child01",644,459,1558583507635785,"trial_sequence_A"
"lmu_child01",645,461,1558583507652533,"trial_sequence_A"
"lmu_child01",641,457,1558583507669157,"trial_sequence_A"
"lmu_child01",641,459,1558583507685778,"trial_sequence_A"
"lmu_child01",640,461,1558583507702400,"trial_sequence_A"
"lmu_child01",639,460,1558583507719148,"trial_sequence_A"
"lmu_child01",640,460,1558583507735771,"trial_sequence_A"
"lmu_child01",640,465,1558583507752407,"trial_sequence_A"
"lmu_child01",640,459,1558583507769152,"trial_sequence_A"
"lmu_child01",642,461,1558583507785777,"trial_sequence_A"
"lmu_child01",500,622,1558583507802388,"trial_sequence_A"
"lmu_child01",364,740,1558583507819011,"trial_sequence_A"
"lmu_child01",349,740,1558583507835636,"trial_sequence_A"
"lmu_child01",334,754,1558583507852381,"trial_sequence_A"
"lmu_child01",339,750,1558583507869004,"trial_sequence_A"
"lmu_child01",338,752,1558583507885752,"trial_sequence_A"
"lmu_child01",338,750,1558583507902375,"trial_sequence_A"
"lmu_child01",338,751,1558583507918997,"trial_sequence_A"
"lmu_child01",338,752,1558583507935619,"trial_sequence_A"
"lmu_child01",334,746,1558583507952369,"trial_sequence_A"
"lmu_child01",338,753,1558583507968989,"trial_sequence_A"
"lmu_child01",340,753,1558583507985613,"trial_sequence_A"
"lmu_child01",338,753,1558583508002236,"trial_sequence_A"
"lmu_child01",342,754,1558583508018860,"trial_sequence_A"
"lmu_child01",340,755,1558583508035605,"trial_sequence_A"
"lmu_child01",448,666,1558583508052229,"trial_sequence_A"
"lmu_child01",520,580,1558583508068852,"trial_sequence_A"
"lmu_child01",529,572,1558583508085599,"trial_sequence_A"
"lmu_child01",534,558,1558583508102223,"trial_sequence_A"
"lmu_child01",531,568,1558583508118847,"trial_sequence_A"
"lmu_child01",530,566,1558583508135468,"trial_sequence_A"
"lmu_child01",531,568,1558583508152093,"trial_sequence_A"
"lmu_child01",529,569,1558583508168839,"trial_sequence_A"
"lmu_child01",530,568,1558583508185461,"trial_sequence_A"
"lmu_child01",528,569,1558583508202084,"trial_sequence_A"
"lmu_child01",530,569,1558583508218831,"trial_sequence_A"
"lmu_child01",530,568,1558583508235453,"trial_sequence_A"
